Title,URL,Description,Author,Date,News Outlet,Search Terms
Kein Überraschungsangriff,https://www.rnd.de/politik/kein-ueberraschungsangriff-2SMNXTA6SZETFBWMXWA3RPCWUI.html,"Guten Abend, liebe Leserinnen und Leser, Staatliche russische Hacker haben Deutschland im Cyberraum angegriffen. Das lässt Bundesaußenministerin Annalen Baerbock am Freitagmorgen aus Australien ver",Fabian Wenck,2024-05-03 00:00:00,RND,Gefahrenabwehr Cyberraum
Hackergruppe APT28 enttarnt: Bundesregierung droht nach Russlands Cyberangriff mit Konsequenzen,https://www.rnd.de/politik/russlands-hackerangriff-auf-deutschland-bundesregierung-droht-mit-konsequenzen-FKRBQRIVNNHZHDTMVTUBPIXHRM.html,"Der Angriff ist über ein Jahr her, aber an diesem Freitag löste er scharfe diplomatische Reaktionen der Bundesregierung aus: Es war Januar 2023, als in der SPD-Parteizentrale in Berlin auffiel, dass H",Steven Geyer|Markus Decker,2024-05-03 00:00:00,RND,Gefahrenabwehr Cyberraum
Attacke auf die SPD,https://www.rnd.de/politik/attacke-auf-die-spd-PL3UM2NUV5E35BVEWO4AJDD43Y.html,"Liebe Leserin, lieber Leser, es klang ungewöhnlich: Außenministerin Annalena Baerbock von den Grünen teilt in der Nacht zum Freitag am anderen Ende der Welt mit, nämlich während eines Besuches in Aus",Kristina Dunz,2024-05-04 00:00:00,RND,Gefahrenabwehr Cyberraum
Angriffe aus Russland:  Wer ist die Cyberkriegertruppe APT28?,https://www.rnd.de/politik/cyberangriffe-angriffe-aus-russland-wer-ist-die-hackergruppe-apt28-MRSTDTLG4FPDTJRLCSTCNQ4PC4.html,"Die Bundesregierung macht Russland für einen Hackerangriff aus dem Jahr 2023 auf die SPD-Zentrale verantwortlich. Im Visier steht die Cyberkriegertruppe Fancy Bear (APT28), die auch für den Angriff ",,2024-05-04 00:00:00,RND,Gefahrenabwehr Cyberraum
Bundesregierung ruft Botschafter Lambsdorff aus Moskau zurück,https://www.rnd.de/politik/cyber-angriff-aus-russland-botschafter-graf-lambsdorff-nach-berlin-zurueckgerufen-45PU3X6Y4NN5VJXV75RNXIQRKA.html,Die Bundesregierung macht Russland für einen Cyberangriff auf die SPD und deutsche Unternehmen im Januar vergangenen Jahres verantwortlich . Hacker hatten E-Mail-Konten der Partei angegriffen. Vor die,,2024-05-06 00:00:00,RND,Gefahrenabwehr Cyberraum
Bundeswehr stellt Plan zur Verteidigung Deutschlands auf,https://www.rnd.de/politik/verteidigungsplan-fuer-deutschland-bundeswehr-ueber-konkrete-bedrohungen-und-massnahmen-NKICS5NMRRJJLHNAET3V4PFG7A.html,"Mit einer besseren Vernetzung zu Sicherheitsbehörden, Katastrophenschutzorganisationen und Industrieunternehmen stellt sich die Bundeswehr auf eine gesamtstaatliche Verteidigung Deutschlands ein. Dazu",,2024-01-25 00:00:00,RND,Gefahrenabwehr Cyberraum
Kliniken fürchten Cyberangriffe: DKG nimmt Politik in die Pflicht,https://www.rnd.de/politik/e-rezept-e-patientenakte-und-co-kliniken-sorgen-sich-vor-cyberangriffen-AQZFZKYCLZCPNNWCP2VUXXHHQY.html,Die Deutsche Krankenhausgesellschaft (DKG) hat die Politik zu einem besseren Schutz vor Cyberangriffen auf die Kliniken in Deutschland aufgefordert. Die technische Infrastruktur gerade großer Kranken,Jens Strube,2024-02-04 00:00:00,RND,Gefahrenabwehr Cyberraum
Kupfer-Konzern Aurubis meldet Hackerangriff,https://www.rnd.de/wirtschaft/hackerangriff-auf-aurubis-kupfer-konzern-muss-systeme-herunterfahren-JCGYZPYSCMMGKZZEKN543T5BMQ.html,"Erneut ist ein deutsches Unternehmen Opfer eines Hackerangriffes geworden. Europas größte Kupferhütte Aurubis teilte mit, in der Nacht zum Freitag habe es einen Cyberangriff auf die IT-Systeme des Unt",,2022-10-28 00:00:00,RND,Gefahrenabwehr Cyberraum
"Terror, Krieg und Fake News: Geheimdienstchefs warnen vor Bedrohungen aus In- und Ausland",https://www.rnd.de/politik/terror-krieg-und-fake-news-deutsche-geheimdienstchefs-warnen-vor-bedrohungen-aus-in-und-ausland-YO6DJFEYVBFXVH5FBAPLJAFMKQ.html,Die Ballung von Krisen im In- und Ausland gefährden auch die Sicherheit der Bundesrepublik. Zu dieser Einschätzung kamen die Präsidenten der drei deutschen Nachrichtendienste am Montag bei ihrer öffen,Steven Geyer,2023-10-16 00:00:00,RND,Gefahrenabwehr Cyberraum
Wie das Weltraumkommando Deutschlands Sicherheit im All verteidigt  und warum das immer wichtiger wird,https://www.rnd.de/politik/star-wars-bei-der-bundeswehr-deutschlands-sicherheit-wird-im-all-verteidigt-YRR735QZAZDIJFQ63RCCUVOSDM.html,Anfang April umweht den Kasernenhügel Paulsberg im niederrheinischen Uedem eine intergalaktische Atmosphäre. Das Luftwaffenmusikkorps Münster spielt vor Gästen den selbst komponierten Space Guard Sa,Maximilian König,2023-11-02 00:00:00,RND,Gefahrenabwehr Cyberraum
Gute Nachrichten von den Beatles,https://www.rnd.de/politik/gute-nachrichten-von-den-beatles-ZVBBB4IEPBDH5GLPZOBZTLJJV4.html,"Guten Morgen, liebe Leserinnen und Leser, aktuell ist nicht die Zeit der guten Nachrichten. Und der heutige UNEmissionsbericht wird da leider wohl wenig dran ändern. Kurz vor der Weltklimakonferenz,",Lucie Wittenberg,2023-11-02 00:00:00,RND,Gefahrenabwehr Cyberraum
BSI-Chefin: Lage bei Cybersicherheit in Deutschland ist besorgniserregend,https://www.rnd.de/politik/bsi-chefin-lage-bei-cybersicherheit-in-deutschland-ist-besorgniserregend-VLS7GTKZLBBLLMZYZKMVPWD3RE.html,"Die Präsidentin des Bundesamtes für Sicherheit in der Informationstechnik (BSI), Claudia Plattner, hat die aktuelle Cybersicherheitslage in Deutschland als besorgniserregend bezeichnet. Die Zahl der",,2023-11-02 00:00:00,RND,Gefahrenabwehr Cyberraum
Krieg in der Ukraine: Warnung vor Cyberangriffen in Deutschland,https://www.rnd.de/digital/krieg-in-der-ukraine-warnung-vor-cyberangriffen-in-deutschland-MVREMWJA2NWY7X5JK2QXFZW5IY.html,Die Unternehmen in Deutschland müssen nach Einschätzung des Branchenverbandes Bitkom ihre Schutzmaßnahmen vor Cyberangriffen erheblich ausbauen. Der Krieg in der Ukraine wird auch im digitalen Raum g,,2022-03-04 00:00:00,RND,Gefahrenabwehr Cyberraum
Cyberangriffe: USA und Großbritannien rüsten auf,https://www.rnd.de/digital/cyberangriffe-usa-und-grossbritannien-rusten-auf-M6ESRFGEXJ6SMFIJYJJ3NCXE3A.html,"Die USA und Großbritannien rüsten ihre Cybertruppen auf. Die US-Regierung brachte eine neue Nationale Cyber-Strategie auf den Weg, die einen größeren Fokus auf eigene Offensiven gegen Angreifer von au",,2018-09-21 00:00:00,RND,Gefahrenabwehr Cyberraum
Wann wirds denn endlich wieder Sommer?,https://www.rnd.de/politik/wann-wird-s-denn-endlich-wieder-sommer-3OOS4UWEINEQNHT4BC5LJPPQKY.html,"Guten Morgen, liebe Leserinnen und Leser, nach dem Höhenflug der deutschen DFB-Frauen gegen Marokko (6:0-Sieg) hat das Team um Bundestrainerin Martina Voss-Tecklenburg gestern eine Bruchlandung erlit",Sven Christian Schulz,2023-07-31 00:00:00,RND,Gefahrenabwehr Cyberraum
Experte: Deutschland muss Schutz vor Cyberangriffen rasch erhöhen,https://www.rnd.de/politik/experte-deutschland-muss-schutz-vor-cyberangriffen-rasch-erhoehen-NCFNQCSB6JMQDGQPOK2HNJPBRY.html,Deutschland muss aus Sicht des Cybersicherheits-Experten Christian Dörr den Schutz vor Cyberangriffen auch aufgrund der wachsenden Bedrohung seit dem russischen Angriffskrieg gegen die Ukraine rasch e,,2023-04-17 00:00:00,RND,Gefahrenabwehr Cyberraum
Beschlüsse der G7-Innenminister in Eltville angekündigt,https://www.rnd.de/politik/g7-innenminister-ukraine-konflikt-ist-sicherheitsthema-in-eltville-TZD3C6VFXXT2IGJBCLQ3AHBNQU.html,"Bundesinnenministerin Nancy Faeser (SPD) hat vor dem Treffen mit ihren G7-Amtskollegen im hessischen Eltville Beschlüsse zu den Folgen des Ukraine-Krieges angekündigt. Es gebe viel zu besprechen, was",,2022-11-17 00:00:00,RND,Gefahrenabwehr Cyberraum
"Verfassungsschutz warnt vor Cyberangriffen aus Russland, China und dem Iran",https://www.rnd.de/politik/verfassungsschutz-warnt-vor-cyberangriffen-aus-russland-china-und-dem-iran-7QRUF5ZJVXLNQNJVBZZNJ7TDFM.html,"Der Präsident des Bundesamtes für Verfassungsschutz, Hans-Georg Maaßen, warnt vor verstärkten Cyberangriffen aus Russland, China und dem Iran. Wir sehen den Trend auch in 2018, dass die Quantität und",,2018-06-20 00:00:00,RND,Gefahrenabwehr Cyberraum
FDP und Grüne kritisieren Faesers Pläne im Kampf gegen Cyberkriminalität,https://www.rnd.de/politik/fdp-und-gruene-kritisieren-faesers-plaene-bei-cybersicherheit-4BXY5SYPHZESD5PS2RFXVIER2A.html,"Aus den Fraktionen der Grünen und der FDP kommt Kritik an den Plänen von Bundesinnenministerin Nancy Faeser (SPD), den Sicherheitsbehörden zusätzliche Befugnisse im Cyberraum zu geben. Immer mehr E",,2022-09-07 00:00:00,RND,Gefahrenabwehr Cyberraum
Cyber-Sicherheitsrat: Geheimdienste beobachteten IT-Verein mit Russland-Beziehungen schon länger,https://www.rnd.de/politik/arne-schoenbohm-russisches-interesse-an-it-sicherheit-rief-geheimdienste-auf-den-plan-ATYP4V3MBKM6NOS5X4JWLN5GYM.html,"Geheime Informationen, die an die Öffentlichkeit dringen, ein kaltgestellter Behördenleiter, der sich zu Unrecht beschuldigt sieht - in der Affäre um den privaten Verein Cyber-Sicherheitsrat Deutschla",,2022-10-21 00:00:00,RND,Gefahrenabwehr Cyberraum
"Drohnen, Panzer, Küstenverteidigung: EU-Außenbeauftragter Borrell fordert Staaten zu Aufrüstung auf",https://www.rnd.de/politik/borrell-eu-aussenbeauftragter-verlangt-von-mitgliedstaaten-mehr-aufruestung-Z4EJ2USG5MVBTNFGTOORMXQXXY.html,"Die EU-Staaten müssen ihr Militär nach Ansicht ihres Chefdiplomaten deutlich aufrüsten. Wir brauchen eine moderne Luftverteidigung, wir brauchen Drohnen, wir brauchen Fähigkeiten zur Luftbetankung, w",,2022-05-18 00:00:00,RND,Gefahrenabwehr Cyberraum
BSI: Zunehmende Bedrohung durch Cyberangriffe in Deutschland,https://www.rnd.de/politik/bsi-bedrohung-durch-cyberangriffe-in-deutschland-verschaerft-sich-ERI4SYOC772ICUOQ3QL3IUFOXQ.html,Die Bedrohung durch Cyberangriffe in Deutschland hat sich nach dem Angriff Russlands auf die Ukraine weiter verschärft. Bereits im vergangenen Herbst habe man in Teilen eine Alarmstufe Rot ausrufe,,2022-06-23 00:00:00,RND,Gefahrenabwehr Cyberraum
Cyberangriffe: Wie gut ist die Bundeswehr gewappnet?,https://www.rnd.de/politik/digitalisierter-krieg-wie-gut-ist-die-bundeswehr-gewappnet-PI7JTLZDDVGONGZLKIHH5PAZA4.html,"Seit vier Monaten bombardiert das russische Militär ukrainische Städte, tötet Soldaten und Zivilisten. Doch einen anderen Krieg gegen sein Nachbarland führe Russland schon viel länger, sagt Christian ",Felix Huesmann,2022-06-23 00:00:00,RND,Gefahrenabwehr Cyberraum
Innenministerin will Grundgesetzänderung: Bund soll für Cybersicherheit sorgen,https://www.rnd.de/politik/cybersicherheit-faeser-will-grundgesetzaenderung-bundesamt-soll-anlaufstelle-sein-OCNEZZQBUNBRZENLEQSKDHGQQM.html,"Bundesinnenministerin Nancy Faeser (SPD) hat eine Grundgesetzänderung vorgeschlagen, um das ihrem Haus unterstellte Bundesamt für Sicherheit in der Informationstechnik (BSI) zur Zentralstelle zu mache",,2022-07-12 00:00:00,RND,Gefahrenabwehr Cyberraum
Cybersicherheit: Auswärtiges Amt plant Back-up-Datenspeicher im Ausland,https://www.rnd.de/politik/cybersicherheit-auswaertiges-amt-plant-backup-datenspeicher-im-ausland-CHHNRDD6Y5DD7CHBO7OL2NEFTI.html,Der Ukraine-Krieg hat die Alarmbereitschaft der Bundesregierung in Sachen IT-Sicherheit erhöht. Russlands völkerrechtswidriger Angriffskrieg in der Ukraine markiert auch eine Zeitenwende für den Cybe,Daniela Vates,2022-07-19 00:00:00,RND,"Gefahrenabwehr Cyberraum, Aktive Cyberabwehr"
Experte: Deutschland schlechter gegen Cyberkrieg gerüstet als Ukraine - ein Problem sticht dabei heraus,https://www.rnd.de/politik/cyberkrieg-deutschland-schlechter-geruestet-als-ukraine-2KCHZQNL2BNCCV2WJCFE3LZDZM.html,Unternehmen und öffentliche Einrichtungen in Deutschland sind nach Einschätzung eines führenden Sicherheitsexperten gegen einen Angriff aus dem Cyberraum schlechter gewappnet als die Ukraine vor rus,,2022-03-13 00:00:00,RND,Gefahrenabwehr Cyberraum
Umfrage zur IT-Sicherheit: Digitalunternehmen erwarten verschärfte Bedrohungslage,https://www.rnd.de/digital/hackerangriffe-verschaerfte-bedrohungslage-durch-russland-und-trittbrettfahrer-erwartet-BCGOYJKRMRIO7NCGMOGZ6MHPOA.html,Nach dem Einmarsch russischer Truppen in die Ukraine rechnen Digitalunternehmen in Deutschland mit mehr Hackerangriffen. Acht von zehn Digitalunternehmen (84 Prozent) gaben bei einer Umfrage des Digit,,2022-03-09 00:00:00,RND,Gefahrenabwehr Cyberraum
Stark erhöhtes Risiko von Cyberangriffen: Verfassungsschutz warnt vor russischen Hackern,https://www.rnd.de/politik/russland-verfassungsschutz-warnt-vor-cyberattacken-auf-deutschland-EX6JM6ZINZFTPCQVVH3MJGFMNM.html,"Das Bundesamt für Verfassungsschutz hat vor Cyberangriffen russischer Hacker auf Abgeordnete des Deutschen Bundestags gewarnt. In einem Schreiben, das dem RedaktionsNetzwerk Deutschland (RND) vorliegt",Sven Christian  Schulz|Alisha Mendgen,2022-03-04 00:00:00,RND,Gefahrenabwehr Cyberraum
In jetziger Situation nicht erforderlich: Generalinspekteur Zorn gegen Wiedereinführung der Wehrpflicht,https://www.rnd.de/politik/wiedereinfuehrung-der-wehrpflicht-generalinspekteur-zorn-dagegen-DJZFJQJSISQLFZHW7FJLC5MWDY.html,"Der Generalinspekteur der Bundeswehr hat sich eindringlich gegen eine Wiedereinführung der Wehrpflicht ausgesprochen. Die Wehrpflicht, so, wie wir sie noch kennen, ist in der jetzigen Situation nicht",,2022-03-01 00:00:00,RND,Gefahrenabwehr Cyberraum
"Telegram, Facebook und Co.: Russland und Ukraine kämpfen um Meinungshoheit in Sozialen Medien",https://www.rnd.de/medien/social-media-russland-und-ukraine-kaempfen-um-meinungshoheit-bei-telegram-twitter-facebook-und-co-KZCNG4CWRNQISQV5NZDPCDJ42I.html,Glauben Sie den Fälschungen nicht. Mit einem knappen Satz auf Twitter und einem kurzen Video auf der Straße in Kiew konnte der ukrainische Präsident Wolodymyr Selenskyj am Wochenende die Gerüchte wi,,2022-02-28 00:00:00,RND,Gefahrenabwehr Cyberraum
Moskau führt einen hybriden Krieg: Ukraine macht Russland für Cyberattacke verantwortlich,https://www.rnd.de/politik/cyberattacke-auf-regierungswebsites-ukraine-macht-russland-verantwortlich-UWTVQPICC7ZDHETIVFVGUEVPEA.html,"Die Ukraine hat am Sonntag Russland für einen Cyberangriff auf Regierungswebsites verantwortlich gemacht. Russland führe einen hybriden Krieg gegen seinen Nachbarn, teilte das Ministerium für Digita",,2022-01-16 00:00:00,RND,Gefahrenabwehr Cyberraum
Nach Testabschuss eines Satelliten: Russland verteidigt sein Vorgehen,https://www.rnd.de/politik/satelliten-testabschuss-russland-verteidigt-vorgehen-RRIO7CLK2TM5K2WHDTSK5T47X4.html,"Nach Anschuldigungen aus den USA hat das russische Verteidigungsministerium den Testabschuss eines Satelliten bestätigt, den Vorwurf einer Gefährdung für Raumfahrer aber zurückgewiesen. Russlands Mili",,2021-11-16 00:00:00,RND,Gefahrenabwehr Cyberraum
Digitalverband Bitkom richtet Forderungen zur IT-Sicherheit an Ampel-Koalitionäre,https://www.rnd.de/politik/bitkom-forderungen-zur-it-sicherheit-an-ampel-koalition-gerichtet-H4HL65SDAVA3DGVBOZ5HYWKGOU.html,"Der Digitalverband Bitkom warnt, Cyberangriffe seien zu einer immensen Bedrohung für die deutsche Wirtschaft geworden und könnten Unternehmen aller Branchen und Größen jederzeit treffen. Jedes zehnte",Felix Huesmann,2021-10-21 00:00:00,RND,Gefahrenabwehr Cyberraum
EU wirft Russland vor Bundestagswahl gezielte Cyberangriffe vor,https://www.rnd.de/politik/vor-bundestagswahl-eu-wirft-russland-gezielte-cyberangriffe-vor-XF5PYGGBEQA6CRACLYHJGAXAT4.html,"Die EU wirft Russland kurz vor der Bundestagswahl gezielte Cyberangriffe vor. Die bösartigen Aktivitäten richteten sich gegen zahlreiche Abgeordnete, Regierungsbeamte, Politiker sowie Vertreter der Pr",,2021-09-24 00:00:00,RND,Gefahrenabwehr Cyberraum
Bundestagswahl: Gefahr von Attacken im Netz und auf der Straße,https://www.rnd.de/politik/bundestagswahl-2021-sicherheitsbehoerden-befuerchten-hackerangriffe-W2HLQGHPTVBOTCY3EGOZZTEMMI.html,"Bundesinnenminister Horst Seehofer (CSU) und der Präsident des Bundesamtes für Verfassungsschutz, Thomas Haldenwang, haben am Mittwoch vor der Einflussnahme von inländischen Extremisten und ausländisc",Markus Decker,2021-07-14 00:00:00,RND,Gefahrenabwehr Cyberraum
Nato-Gipfel in Brüssel  ein Neubeginn mit Biden?,https://www.rnd.de/politik/nato-gipfel-in-bruessel-ein-neubeginn-mit-biden-GX2I4E5DABHPHBJXMLDIHGUT6Y.html,"Vor dem Nato-Gipfel am Montag in Brüssel werden Forderungen laut, dass Europa mehr Engagement für das Militärbündnis zeigen muss. Auf europäischer Seite geht es darum, mehr Verantwortung innerhalb u",Damir Fras,2021-06-13 00:00:00,RND,Gefahrenabwehr Cyberraum
FDP fordert Corona-Impfbooster für den Herbst,https://www.rnd.de/politik/fdp-fordert-corona-impfbooster-fur-den-herbst-EHY5EYMOOZEKHDJ3CQD7GOGJUU.html,"Die FDP hat die Bundesregierung aufgefordert, sich ausreichend früh um weitere Impfstoffmengen für den Schutz gegen Mutationen des Coronavirus zu kümmern. Mit neuen Virusvarianten steige die Wahrschei",,2021-05-03 00:00:00,RND,Gefahrenabwehr Cyberraum
Hacken für den Frieden: BND sucht Agenten-Nachwuchs fürs Digitale,https://www.rnd.de/politik/followtheglitchkarnickel-das-bnd-rekrutiert-hacker-mit-ungewohnlicher-aktion-4IK7ATKKRGCFM77ZWW3HZMFKPM.html,Der Bundesnachrichtendienst (BND) will mit einer ungewöhnlichen Aktion mehr Hacker für den Kampf gegen internationale Bedrohungen finden. Unter dem Hashtag #followtheglitchkarnickel versucht der deu,,2021-03-01 00:00:00,RND,Gefahrenabwehr Cyberraum
